Radar,Reflectivity,Longitude,Latitude,Altitude,Ray,Gate
KJGX,12.5,-83.38585882938389,32.57071164143859,299.0,1287,40
KJGX,13.5,-83.38658020076839,32.5685472227774,301.0,1287,41
KJGX,11.0,-83.5528829915401,32.15553429339949,919.0,1292,235
KJGX,15.5,-83.44242241759747,32.45379314155318,448.0,1294,96
KJGX,12.0,-83.49095677199584,32.399782025090175,535.0,1302,125
KJGX,14.0,-83.49200313301999,32.39771484684659,538.0,1302,126
KJGX,15.5,-83.49304942978334,32.39564769226189,541.0,1302,127
KJGX,17.0,-83.49409567864329,32.393580529034054,544.0,1302,128
KJGX,11.0,-83.45653740737868,32.528546263031195,371.0,1318,68
KJGX,12.0,-83.46218490449579,32.5235510814206,379.0,1319,71
KJGX,11.0,-83.38992511213733,32.63151789543859,241.0,1329,16
KJGX,11.5,-85.24290398254323,30.5912892942188,7715.0,1332,1164
KJGX,15.0,-85.24448093778513,30.58950129151393,7725.0,1332,1165
KJGX,10.5,-83.40060222500027,32.62427769941775,253.0,1334,21
KJGX,12.0,-83.49498012666905,32.55707061786399,368.0,1347,67
KJGX,13.0,-83.49688678124447,32.5554985490404,371.0,1347,68
KJGX,12.0,-83.40382061641724,32.63288099268383,248.0,1348,19
KJGX,22.0,-83.4007724288547,32.63671218150322,244.0,1350,17
KJGX,25.0,-83.40468761278821,32.633654901322686,248.0,1350,19
KJGX,10.5,-83.51785912537,32.55829819208763,384.0,1356,73
KJGX,11.5,-83.50676585818209,32.571738882263396,365.0,1359,66
KJGX,14.5,-83.51094693840435,32.568945893180576,371.0,1359,68
KJGX,14.0,-83.51534395235473,32.57004764246858,373.0,1361,69
KJGX,10.5,-83.52382427901864,32.56458984700214,384.0,1361,73
KJGX,17.0,-83.52806403884401,32.56186074642665,389.0,1361,75
KJGX,16.5,-83.51217533964076,32.57397024672066,368.0,1362,67
KJGX,12.0,-83.51644429269602,32.57127316250843,373.0,1362,69
KJGX,11.0,-83.52071300568255,32.56857592346712,379.0,1362,71
KJGX,12.0,-83.52821072341679,32.56577136042939,387.0,1363,74
KJGX,16.0,-83.53035809570113,32.56443759808894,389.0,1363,75
KJGX,18.0,-83.53465259839602,32.561769995153675,394.0,1363,77
KJGX,13.5,-83.74690400935447,32.42954654938585,702.0,1363,176
KJGX,11.5,-83.74731256132607,32.433818095817514,699.0,1364,175
KJGX,12.5,-83.51407657325076,32.580022769774324,365.0,1366,66
KJGX,11.0,-83.51845408911187,32.57745190511538,371.0,1366,68
KJGX,11.0,-83.5259123147191,32.57871143862508,376.0,1369,70
KJGX,15.0,-83.53036796036854,32.57623773166807,381.0,1369,72
KJGX,15.0,-83.53807265517646,32.573845464177175,389.0,1370,75
KJGX,11.0,-83.53335006372077,32.580160506398144,381.0,1372,72
KJGX,12.5,-83.53561489688786,32.578972269205245,384.0,1372,73
KJGX,15.0,-83.54014436544531,32.57659568224688,389.0,1372,75
KJGX,12.0,-83.52297745493559,32.58740335667715,368.0,1373,67
KJGX,16.0,-83.52981056521752,32.58389083336459,376.0,1373,70
KJGX,18.5,-83.53208815557878,32.58271990703864,379.0,1373,71
KJGX,11.0,-83.53436568644449,32.581548939631276,381.0,1373,72
KJGX,12.0,-83.53664315781678,32.58037793114541,384.0,1373,73
KJGX,17.5,-83.54119790429675,32.57803580009986,389.0,1373,75
KJGX,20.5,-83.51930638995044,32.59097884915608,362.0,1374,65
KJGX,13.0,-83.5238862187386,32.588670911061214,368.0,1374,67
KJGX,11.5,-83.52478184854529,32.58994509098662,368.0,1375,67
KJGX,16.5,-83.52938519168069,32.58767071447933,373.0,1375,69
KJGX,12.5,-83.53398831918295,32.58539616125784,379.0,1375,71
KJGX,15.0,-83.53628979533245,32.58425882171826,381.0,1375,72
KJGX,13.5,-83.51639632998932,32.59568624357881,357.0,1376,63
KJGX,17.0,-83.5187097891682,32.59456590765099,360.0,1376,64
KJGX,15.0,-83.52102320857372,32.59344552057565,362.0,1376,65
KJGX,18.5,-83.52333657013213,32.592325091108826,365.0,1376,66
KJGX,14.0,-83.51489451102061,32.59800841471022,354.0,1377,62
KJGX,13.0,-83.5172195625302,32.596905153515216,357.0,1377,63
KJGX,12.0,-83.51954455678282,32.59580184949893,360.0,1377,64
KJGX,13.5,-83.52969717564558,32.592677037251406,371.0,1378,68
KJGX,20.0,-83.53436888745986,32.590503620079716,376.0,1378,70
KJGX,14.5,-83.53521186298825,32.59180262815782,376.0,1379,70
KJGX,12.5,-83.53141452588213,32.59535309335103,371.0,1380,68
KJGX,14.5,-83.52502586266195,32.60461846386387,360.0,1384,64
KJGX,16.0,-83.5298272681973,32.60265471183238,365.0,1384,66
KJGX,10.5,-83.52335344122508,32.60687846162534,357.0,1385,63
KJGX,18.5,-83.52649719954563,32.60723019351022,360.0,1386,64
KJGX,23.5,-83.53133930487772,32.605338430133926,365.0,1386,66
KJGX,18.0,-83.53618113001602,32.603446510579076,371.0,1386,68
KJGX,14.0,-83.5198933590247,32.61127938750871,352.0,1387,61
KJGX,18.5,-83.52232410834195,32.610351092766265,354.0,1387,62
KJGX,16.0,-83.52718541781613,32.60849437735116,360.0,1387,64
KJGX,14.0,-83.5757872369498,32.589917001662045,414.0,1387,84
KJGX,17.0,-83.70205456107065,32.54152954028356,569.0,1387,136
KJGX,12.0,-83.53346318261548,32.60933157632832,365.0,1389,66
KJGX,11.0,-83.64828917433577,32.57260998485984,495.0,1391,112
KJGX,16.5,-83.53362073342794,32.615555654391095,362.0,1393,65
KJGX,11.0,-83.52675034053495,32.61929052754878,354.0,1394,62
KJGX,10.5,-83.5342312289931,32.616885499282,362.0,1394,65
KJGX,10.5,-83.83776048546157,32.5308853930888,734.0,1397,185
KJGX,11.5,-83.83425806345255,32.536052909641,726.0,1398,183
KJGX,10.5,-83.84433894371328,32.533116879866284,741.0,1398,187
KJGX,24.5,-84.82766883606709,32.26614629088397,2671.0,1400,575
KJGX,11.5,-84.82437112508207,32.27915909609585,2652.0,1401,572
KJGX,13.0,-84.82689788219494,32.27846138424299,2657.0,1401,573
KJGX,18.0,-84.82942381049708,32.27776384023327,2664.0,1401,574
KJGX,18.5,-84.83195017390668,32.27706611504449,2671.0,1401,575
KJGX,18.5,-84.83447634046901,32.276368383198815,2677.0,1401,576
KJGX,19.0,-84.83700246817068,32.27567060106757,2683.0,1401,577
KJGX,12.0,-84.83952855701057,32.27497276865287,2690.0,1401,578
KJGX,11.5,-84.82840599817328,32.28975599834384,2652.0,1402,572
KJGX,13.5,-84.83093996913922,32.28907645457769,2657.0,1402,573
KJGX,14.5,-84.83347310992718,32.28839707267818,2664.0,1402,574
KJGX,21.0,-84.83600668806405,32.287717512711005,2671.0,1402,575
KJGX,11.0,-84.83494114978714,32.29989979488792,2657.0,1403,573
KJGX,12.0,-84.83748144067292,32.29923893360259,2664.0,1403,574
KJGX,15.0,-84.84002217116453,32.29857789742967,2671.0,1403,575
KJGX,13.5,-84.8425627057136,32.29791685171367,2677.0,1403,576
KJGX,12.0,-84.84409703579882,32.309949144723404,2671.0,1404,575
KJGX,11.5,-83.5880524628334,32.62647146711501,411.0,1408,83
KJGX,10.5,-83.8048733519191,32.588013223846005,667.0,1410,166
KJGX,14.0,-83.45389380770472,32.65674817284375,277.0,1411,31
KJGX,12.5,-83.59210947788915,32.63121162339694,414.0,1411,84
KJGX,12.5,-83.68854995583958,32.61329504010156,522.0,1411,121
KJGX,10.5,-83.81880936614401,32.58896718987394,685.0,1411,171
KJGX,11.0,-83.79436394936785,32.60016755250598,651.0,1413,161
KJGX,15.0,-83.64318663822796,32.628315205771415,468.0,1414,103
KJGX,11.0,-83.77941873753255,32.60599452213871,630.0,1414,155
KJGX,14.5,-83.647211674332,32.63444962146228,471.0,1417,104
KJGX,11.0,-83.52654541681352,32.654005667557804,344.0,1419,58
KJGX,23.5,-83.53182867627193,32.65334996507901,349.0,1419,60
KJGX,16.5,-83.53711183758558,32.65269404385505,354.0,1419,62
KJGX,11.0,-83.5608850108811,32.649739671469185,379.0,1419,71
KJGX,11.5,-83.55056064430165,32.65247084615245,368.0,1420,67
KJGX,10.5,-83.53756506028216,32.65544851157168,354.0,1421,62
KJGX,16.0,-83.77316793516935,32.62951215109418,618.0,1421,151
KJGX,16.0,-83.59873019902221,32.650557444577,417.0,1422,85
KJGX,11.5,-83.60403117579793,32.65001471498626,423.0,1422,87
KJGX,10.5,-83.88013592782215,32.625371994453666,755.0,1423,191
KJGX,11.5,-83.59146028542655,32.65667500132133,409.0,1425,82
KJGX,12.0,-83.75125435582878,32.64679296404032,588.0,1426,142
KJGX,14.0,-83.63511319956032,32.66791388182808,454.0,1432,98
KJGX,13.0,-83.77942448045567,32.66988579879527,621.0,1434,152
KJGX,16.0,-86.3500683081263,32.60451485263181,7208.0,1434,1116
KJGX,15.5,-86.35273048335796,32.6044199405415,7219.0,1434,1117
KJGX,11.5,-83.52576329412983,32.67733247707208,342.0,1437,57
KJGX,11.5,-83.66000715035896,32.77899714997832,722.0,1451,116
KJGX,12.5,-86.04821664183572,33.54363405664855,8586.0,1451,1069
KJGX,10.5,-86.05074170756065,33.54441142745667,8598.0,1451,1070
KJGX,11.0,-86.03019243311792,33.58321467328408,8586.0,1453,1069
KJGX,13.5,-83.56079745821017,32.751384790379184,542.0,1454,77
KJGX,16.5,-83.56000596020297,32.75292384340193,542.0,1455,77
KJGX,14.5,-83.56490309950286,32.754726435026576,551.0,1455,79
KJGX,13.5,-83.5591940185918,32.75446543287162,542.0,1456,77
KJGX,13.0,-83.56150058563807,32.760965496549666,551.0,1459,79
KJGX,12.5,-83.7102224688861,32.83743122113108,858.0,1464,144
KJGX,11.0,-83.61661336376848,32.82465292860407,698.0,1475,111
KJGX,12.5,-83.58848699909026,32.81147014696132,642.0,1476,99
KJGX,12.5,-83.59291513980699,32.813992037192016,651.0,1476,101
KJGX,11.5,-84.40588047295888,33.29451415665278,2879.0,1478,472
KJGX,10.5,-84.40809098934132,33.29579233229338,2886.0,1478,473
KJGX,12.0,-83.64510187247696,32.85328100443594,775.0,1479,127
KJGX,11.0,-84.3994437605865,33.313845546082916,2901.0,1480,475
KJGX,12.0,-84.40381126648316,33.316465956125874,2916.0,1480,477
KJGX,14.5,-83.88820212006782,33.023351455951875,1396.0,1483,245
KJGX,19.0,-83.89032992462063,33.0247181344516,1402.0,1483,246
KJGX,18.0,-83.89245786168178,33.026084819566904,1407.0,1483,247
KJGX,16.0,-83.89458583147054,33.02745144720551,1413.0,1483,248
KJGX,13.5,-83.89671386725215,33.02881803872751,1419.0,1483,249
KJGX,16.5,-83.8845357560356,33.02732751884214,1396.0,1484,245
KJGX,24.0,-83.88664913920995,33.02870994105132,1402.0,1484,246
KJGX,16.0,-83.88876265475966,33.03009237085387,1407.0,1484,247
KJGX,15.0,-83.89087620358043,33.03147474341925,1413.0,1484,248
KJGX,13.0,-83.8929898187122,33.032857080353644,1419.0,1484,249
KJGX,12.5,-83.88304823361331,33.03254542949789,1402.0,1485,246
KJGX,12.5,-83.88514763769024,33.03394298811318,1407.0,1485,247
KJGX,13.0,-83.8872470755467,33.03534048972689,1413.0,1485,248
KJGX,13.0,-83.88934658000217,33.03673795618168,1419.0,1485,249
KJGX,13.5,-83.8914460526017,33.03813532194417,1425.0,1485,250
KJGX,12.5,-84.45642898360724,33.41129380430286,3226.0,1485,518
KJGX,10.5,-83.55278529908043,32.81418878272218,596.0,1486,89
KJGX,11.0,-83.56740563344766,32.83789820845741,647.0,1491,100
KJGX,13.0,-83.59127522701152,32.875656145868156,731.0,1497,118
KJGX,10.5,-83.59318014174879,32.87723501104106,736.0,1497,119
KJGX,11.5,-83.53516662510937,32.8430999748312,615.0,1502,93
KJGX,11.5,-83.5298275040714,32.84111737924552,606.0,1503,91
KJGX,16.5,-83.55506529316857,32.90517237002014,736.0,1514,119
KJGX,11.0,-83.55270080386397,32.90664716471209,736.0,1515,119
KJGX,11.0,-83.5345891229103,32.88991772432024,689.0,1516,109
KJGX,15.0,-83.53389382540033,32.89309985624323,694.0,1517,110
KJGX,14.0,-83.5354424150065,32.894933390213886,698.0,1517,111
KJGX,12.5,-83.53699102031356,32.89676684778717,703.0,1517,112
KJGX,13.5,-83.67506880648642,33.05986125758532,1152.0,1517,201
KJGX,11.0,-83.67419862472158,33.065874300293764,1163.0,1518,203
KJGX,11.5,-83.52183688161877,32.8864545296127,670.0,1519,105
KJGX,15.0,-83.5278779788179,32.89387791206114,689.0,1519,109
KJGX,13.5,-83.55998038890695,32.96474455072024,848.0,1525,142
KJGX,13.0,-83.55287891283317,32.96046444130956,833.0,1526,139
KJGX,13.0,-83.53368338052339,32.93865492931584,775.0,1527,127
KJGX,12.0,-83.53503677331027,32.94059453962446,780.0,1527,128
KJGX,11.0,-83.53639026777711,32.942534195971774,784.0,1527,129
KJGX,11.5,-83.49740735593346,32.97624148586732,819.0,1543,136
KJGX,13.5,-83.99477088679038,34.119177775216,4544.0,1547,677
KJGX,21.0,-83.99668031428915,34.12338198118331,4562.0,1547,679
KJGX,12.0,-83.2960583505668,33.01311148340504,853.0,1603,143
KJGX,10.5,-83.31276539772847,32.88341372392511,578.0,1605,85
KJGX,15.5,-83.30455673303247,32.85471054639206,524.0,1612,73
KJGX,13.5,-83.30398783072025,32.85690700583324,529.0,1612,74
KJGX,10.5,-83.30341890468172,32.85910344553657,534.0,1612,75
KJGX,13.0,-82.29388260604857,35.62151197006091,12316.0,1620,1360
KJGX,13.5,-83.24621103008585,32.927125718299806,694.0,1626,110
KJGX,12.0,-83.24363658583364,32.875467169266685,596.0,1636,89
KJGX,11.0,-83.29653787667908,32.774681215371366,383.0,1637,40
KJGX,11.5,-83.29317571257525,32.78080395872032,395.0,1637,43
KJGX,14.5,-83.2415658012009,32.874672356209594,596.0,1637,89
KJGX,12.0,-83.23952600716335,32.873871349689104,596.0,1638,89
KJGX,10.5,-83.23723778987522,32.877935485352566,606.0,1638,91
KJGX,10.5,-83.29564936798359,32.77184235989595,378.0,1639,39
KJGX,12.0,-83.29584841458248,32.76942238539349,374.0,1640,38
KJGX,11.0,-83.29466476699305,32.77143800029929,378.0,1640,39
KJGX,12.5,-82.52306107036475,33.92497090434939,4110.0,1645,627
KJGX,10.5,-82.52041935551493,33.928891922373595,4126.0,1645,629
KJGX,17.5,-83.20629539404193,32.89232660597709,656.0,1646,102
KJGX,16.5,-83.204984250028,32.894286306199064,661.0,1646,103
KJGX,15.0,-83.20367302750937,32.89624602336522,665.0,1646,104
KJGX,13.5,-83.2023617674642,32.8982056962194,670.0,1646,105
KJGX,10.5,-83.2010504596414,32.900165340073954,675.0,1646,106
KJGX,10.5,-82.4470405352486,33.839459579908585,3958.0,1653,609
KJGX,12.5,-82.43208357943855,33.8366241030155,3974.0,1654,611
KJGX,12.0,-82.43058141347669,33.83849153796309,3983.0,1654,612
KJGX,12.5,-83.18010628541734,32.878403575512145,656.0,1658,102
KJGX,11.0,-83.1785578135197,32.880236983557644,661.0,1658,103
KJGX,15.0,-83.22581020284412,32.808901855232165,498.0,1664,67
KJGX,14.0,-83.22249345519938,32.81242903231158,507.0,1664,69
KJGX,13.5,-83.14221635415797,32.893774946602925,722.0,1665,116
KJGX,11.5,-83.22600636856062,32.797376407558744,480.0,1669,63
KJGX,11.5,-83.13429562336336,32.87927490973592,708.0,1671,113
KJGX,10.5,-83.07284236200397,32.9234226813351,853.0,1674,143
KJGX,14.0,-82.15458505699655,33.709844978579966,4152.0,1675,632
KJGX,13.0,-82.1526959995846,33.7114497926235,4160.0,1675,633
KJGX,12.0,-82.15080698975761,33.71305447751255,4169.0,1675,634
KJGX,11.0,-82.14891779113253,33.714659234043275,4178.0,1675,635
KJGX,11.0,-82.09342376516857,33.65406754124535,4144.0,1681,631
KJGX,11.0,-82.07324929839417,33.63545219978249,4144.0,1683,631
KJGX,12.0,-83.10677879254692,32.84900550652902,698.0,1687,111
KJGX,14.5,-83.19356367486756,32.78555056620107,503.0,1688,68
KJGX,11.0,-82.07414082481411,33.53863761248582,3907.0,1689,603
KJGX,13.0,-83.05549920769148,32.8708348913397,799.0,1691,132
KJGX,11.5,-82.80591877489458,33.003447372150596,1379.0,1696,242
KJGX,10.5,-83.22015378717094,32.7436383664608,421.0,1704,49
KJGX,14.5,-83.07241618394183,32.811825806915934,703.0,1707,112
KJGX,12.5,-83.06778827473921,32.81408013187136,712.0,1707,114
KJGX,11.0,-82.83335114745488,32.917905770316835,1217.0,1709,213
KJGX,10.5,-82.910828527892,32.8776082989023,1036.0,1710,179
KJGX,14.5,-83.20605252299866,32.741050174139545,437.0,1711,53
KJGX,15.5,-83.20134091320907,32.74317309683312,446.0,1711,55
KJGX,14.0,-80.42843209358877,33.516611026412356,9488.0,1728,1144
KJGX,11.5,-80.4258760268449,33.51730978126577,9501.0,1728,1145
KJGX,11.0,-83.1945222571176,32.71021605339233,433.0,1738,52
KJGX,11.5,-83.20390622432812,32.704700443741565,416.0,1741,48
KJGX,10.5,-83.14445567088148,32.70688968928743,511.0,1747,70
KJGX,12.5,-80.26471378996884,33.104980569368074,9698.0,1747,1161
KJGX,15.0,-83.1174729951806,32.707446443100544,555.0,1749,80
KJGX,11.5,-83.11219774433107,32.70815925193525,565.0,1749,82
KJGX,12.5,-83.00811597585606,32.661347087032055,741.0,1773,120
KJGX,11.0,-83.09920002250617,32.65967160113604,583.0,1776,86
KJGX,12.0,-80.56732875918463,32.089581771191725,8598.0,1794,1070
KJGX,12.0,-81.82299026745659,32.24034151624665,3858.0,1804,597
KJGX,12.5,-83.13476609096399,32.613704724706395,542.0,1805,77
KJGX,11.0,-81.50853254324107,32.1175534902532,4996.0,1806,727
KJGX,11.0,-83.07084531588954,32.590671901274995,661.0,1807,103
KJGX,11.0,-83.04036235502855,32.50685053939755,789.0,1833,130
KJGX,10.5,-83.12541386372123,32.5412392052633,624.0,1838,95
KJGX,17.5,-81.0289663612857,30.968641873818985,9599.0,1848,1153
KJGX,13.5,-81.02700624909578,30.9671561517051,9612.0,1848,1154
KJGX,13.0,-81.06241821895951,30.93338630427259,9612.0,1850,1154
KJGX,11.5,-83.26627292197746,32.60865405624088,361.0,1854,35
KJGX,15.5,-83.21497296732234,32.566032624854955,476.0,1855,62
KJGX,11.0,-83.2072750113918,32.55980722823173,494.0,1855,66
KJGX,14.5,-83.21611396891713,32.565039105228564,476.0,1856,62
KJGX,16.5,-83.21229721282978,32.56189830504948,485.0,1856,64
KJGX,15.0,-83.21350069131064,32.56086866759223,485.0,1857,64
KJGX,11.5,-83.03409880535092,32.41021141735185,933.0,1857,159
KJGX,14.5,-81.25590982505796,30.638275281512122,10151.0,1864,1197
KJGX,11.5,-83.23912699289747,32.56241975624999,455.0,1868,57
KJGX,13.5,-83.15430481520534,32.461341585398735,703.0,1872,112
KJGX,12.5,-81.48899178213416,30.473145479327624,10189.0,1875,1200
KJGX,15.5,-81.4503476135923,29.891557103091213,13263.0,1886,1427
KJGX,11.5,-83.22524356084905,32.45096605696159,656.0,1897,102
KJGX,11.0,-83.22297641112256,32.44689787733387,665.0,1897,104
KJGX,15.0,-83.22534714670927,32.44596764889097,665.0,1898,104
KJGX,12.0,-83.31213039587553,32.59793606002942,336.0,1902,29
KJGX,13.5,-83.2039343823606,32.320134199159966,933.0,1909,159
KJGX,13.5,-83.32380001760198,32.60862746547072,312.0,1910,23
KJGX,10.5,-83.20757091101514,32.31908048584268,933.0,1910,159
KJGX,10.5,-82.69132472369702,31.00916022174685,5439.0,1910,774
KJGX,11.0,-83.28962280417161,30.240260549585535,8669.0,1945,1076
KJGX,13.5,-83.28956786460128,30.238017524289955,8681.0,1945,1077
KJGX,13.0,-83.35741303765364,32.57805156158141,361.0,1954,35
KJGX,13.0,-83.35771535130257,32.57356288623769,369.0,1954,37
KJGX,15.5,-83.75974915906181,30.072318882076505,9698.0,1963,1161
KJGX,12.5,-83.76008886606107,30.070095549762502,9711.0,1963,1162
KJGX,12.5,-83.78531484299424,30.95901277252111,5430.0,1972,773
KJGX,13.5,-84.49152731571895,30.680978024566933,7558.0,2000,979
KJGX,13.5,-83.47000582470021,32.536059411345704,503.0,2019,68
KJGX,11.0,-83.71784766151093,32.37323842880994,1062.0,2039,184
KJGX,11.0,-83.71903035991221,32.37748999615625,1057.0,2040,183
KJGX,12.0,-83.7209464600183,32.37593022771017,1062.0,2040,184
KJGX,13.5,-83.40316955793585,32.639016893962534,288.0,2048,17
KJGX,13.5,-83.40354754951694,32.639402653598694,288.0,2049,17
KJGX,17.0,-83.52691278627802,32.56063179128616,534.0,2052,75
KJGX,14.5,-85.63160343914794,31.171033049613882,8751.0,2053,1083
KJGX,15.5,-85.6336564896612,31.169637946564563,8764.0,2053,1084
KJGX,13.0,-85.64723190615231,31.18802019699862,8751.0,2054,1083
KJGX,14.0,-85.64929938841586,31.18664037822219,8764.0,2054,1084
KJGX,10.5,-83.52572898888532,32.59135398929427,498.0,2068,67
KJGX,13.0,-83.52203324399817,32.599677494133246,485.0,2072,64
KJGX,12.5,-83.5267517811934,32.5975776090135,494.0,2072,66
KJGX,10.5,-83.53618822893401,32.593377293299554,511.0,2072,70
KJGX,11.5,-83.5378674033757,32.59611214585153,511.0,2074,70
KJGX,12.5,-86.06021427421035,31.582538879089157,9232.0,2078,1123
KJGX,11.0,-86.06257716155277,31.58154877984854,9244.0,2078,1124
KJGX,12.5,-83.64012084608558,32.592635455477364,675.0,2090,106
KJGX,11.5,-83.5808552800821,32.61345631926577,565.0,2092,82
KJGX,14.0,-84.82780013623892,32.26730256907805,3677.0,2092,575
KJGX,13.0,-83.60186353254853,32.60976669461419,601.0,2093,90
KJGX,13.5,-83.60695654883231,32.60842321280771,610.0,2093,92
KJGX,11.0,-84.82949725846804,32.27879966733354,3669.0,2093,574
KJGX,18.0,-84.8320234921068,32.27810379637905,3677.0,2093,575
KJGX,17.0,-84.83707552705762,32.27671199067892,3693.0,2093,577
KJGX,13.5,-84.82860331124915,32.2911462833705,3653.0,2094,572
KJGX,13.0,-84.83113705628412,32.290469291002644,3660.0,2094,573
KJGX,16.5,-84.83367044649135,32.289792332742834,3669.0,2094,574
KJGX,14.0,-84.8362041158511,32.289115239184184,3677.0,2094,575
KJGX,14.0,-83.5596760789377,32.62426270318656,524.0,2095,73
KJGX,12.0,-84.84533024865411,32.298780396548295,3693.0,2095,577
KJGX,14.0,-83.59158919003853,32.62017108722093,578.0,2097,85
KJGX,13.0,-83.57460936302734,32.627621972819796,547.0,2099,78
KJGX,12.0,-83.55220725940757,32.635608388169736,507.0,2101,69
KJGX,21.0,-83.78410474508462,32.592357387074955,928.0,2102,158
KJGX,14.0,-83.78930383034233,32.591347550793316,939.0,2102,160
KJGX,14.0,-83.57468020439663,32.637968969657734,542.0,2105,77
KJGX,10.5,-83.84313659050542,32.599741409360064,1036.0,2107,179
KJGX,15.5,-83.5823031849452,32.64894211306055,551.0,2112,79
KJGX,16.0,-83.58759212311595,32.64832597820292,560.0,2112,81
KJGX,10.5,-86.2094973251015,32.99093804397431,8598.0,2144,1070
KJGX,15.0,-86.2121535549947,32.99119975803361,8610.0,2144,1071
KJGX,14.0,-83.59661345594178,32.72413976069707,583.0,2154,86
KJGX,12.0,-85.37624329585574,33.1220135430534,5439.0,2158,774
KJGX,11.5,-83.38275919756187,32.68978230460335,240.0,2161,5
KJGX,13.5,-83.3851247043313,32.690826438525185,244.0,2161,6
KJGX,15.5,-83.38749026643039,32.69187052805357,248.0,2161,7
KJGX,31.5,-83.38260940654523,32.690020092360065,240.0,2162,5
KJGX,26.5,-83.38731829466613,32.69214354984901,248.0,2162,7
KJGX,12.5,-83.71038791560122,32.837170133426206,858.0,2162,144
KJGX,29.0,-83.3824637521339,32.690246542231726,240.0,2163,5
KJGX,23.5,-83.3871510716296,32.69240355387623,248.0,2163,7
KJGX,13.5,-83.70874935245928,32.83973225074054,858.0,2163,144
KJGX,11.5,-83.38231329232723,32.69047575492797,240.0,2164,5
KJGX,13.0,-83.50134043806301,32.74629027260818,450.0,2164,56
KJGX,13.0,-83.66643096145079,32.82962615638468,780.0,2166,128
KJGX,10.5,-83.67106296283384,32.83187571127933,789.0,2166,130
KJGX,11.5,-83.67413336339418,32.83637427508629,799.0,2167,132
KJGX,15.0,-83.57383196935784,32.78902664946057,596.0,2168,89
KJGX,10.5,-83.58299236591449,32.79366798061282,615.0,2168,93
KJGX,12.0,-83.52426586872717,32.77087535473859,507.0,2172,69
KJGX,11.5,-84.40640867696483,33.293875457215414,2879.0,2176,472
KJGX,10.5,-84.40862028367685,33.29515229482496,2886.0,2176,473
KJGX,12.0,-83.59744115518693,32.824265517824266,670.0,2177,105
KJGX,12.0,-83.64533433078827,32.85300779605699,775.0,2177,127
KJGX,11.0,-84.39998876090995,33.313210736766074,2901.0,2178,475
KJGX,12.0,-84.40435850454024,33.31582850311708,2916.0,2178,477
KJGX,12.5,-83.88861787982195,33.02289593966788,1396.0,2181,245
KJGX,15.5,-83.62742385600168,32.858121420756696,755.0,2182,123
KJGX,11.0,-83.88133368858638,33.030741317990575,1396.0,2183,245
KJGX,13.0,-83.88343447418582,33.03213725813339,1402.0,2183,246
KJGX,14.5,-83.8855353920248,33.033533206713756,1407.0,2183,247
KJGX,27.5,-83.88763634358985,33.03492909826723,1413.0,2183,248
KJGX,15.5,-83.8897373617241,33.03632495461128,1419.0,2183,249
KJGX,23.0,-84.44740922043262,33.41718556163205,3218.0,2184,517
KJGX,14.0,-83.52551994274607,32.799572960601466,542.0,2186,77
KJGX,13.0,-83.61158149075422,32.863738612053105,741.0,2187,120
KJGX,12.5,-83.65226142678918,32.892957110394384,838.0,2187,140
KJGX,11.0,-83.5675165295331,32.83779331491755,647.0,2189,100
KJGX,11.5,-83.59710690355732,32.88029334192037,746.0,2195,121
KJGX,11.5,-83.5238651908315,32.82733504415545,578.0,2198,85
KJGX,13.0,-83.55342192409485,32.86258943532363,665.0,2201,104
KJGX,11.5,-83.5532725988647,32.86573493042278,670.0,2202,105
KJGX,10.5,-83.55684742522902,32.86908076088302,679.0,2202,107
KJGX,12.0,-83.5070400687004,32.82507489337179,555.0,2203,80
KJGX,17.0,-83.5105761194093,32.82844858696588,565.0,2203,82
KJGX,12.0,-83.52295444056334,32.84025575782646,596.0,2203,89
KJGX,15.0,-83.56973127317357,32.90413472340455,751.0,2208,122
KJGX,11.0,-83.57309461764028,32.90763270405478,760.0,2208,124
KJGX,14.5,-83.57479726269389,32.917973124990404,780.0,2210,128
KJGX,10.5,-83.57231437787094,32.91958181715244,780.0,2211,128
KJGX,17.0,-83.57556840922298,32.92315230123412,789.0,2211,130
KJGX,16.5,-83.55532707149916,32.905007445252174,736.0,2212,119
KJGX,10.5,-83.55854307338568,32.908601814415725,746.0,2212,121
KJGX,11.5,-83.65675300291966,33.01818618797616,1052.0,2212,182
KJGX,10.5,-83.56243277065772,32.91737935330723,765.0,2213,125
KJGX,11.5,-83.52196913517899,32.88637859823992,670.0,2217,105
KJGX,12.0,-83.52499190825121,32.89008900637565,679.0,2217,107
KJGX,12.5,-83.4541801180803,32.805497507677515,472.0,2218,61
KJGX,11.0,-83.60041239404967,32.988385881256896,933.0,2218,159
KJGX,11.5,-83.49588755348017,32.868510797091076,615.0,2221,93
KJGX,13.5,-83.56024441691932,32.964609436986116,848.0,2223,142
KJGX,13.0,-83.55315528159758,32.960325750008934,833.0,2224,139
KJGX,14.5,-83.61513430266714,33.04709197521099,1062.0,2224,184
KJGX,12.0,-83.49908971001564,32.89313517346205,661.0,2226,103
KJGX,13.5,-83.59172084277043,33.035110569112064,1015.0,2227,175
KJGX,11.5,-83.54716105233747,33.001590764625774,908.0,2232,154
KJGX,18.0,-83.4793946335935,32.909278542996006,675.0,2236,106
KJGX,17.0,-83.4805203987576,32.91131801381453,679.0,2236,107
